title,link,date,content,is_fake
Anies Baswedan Bongkar Dana Ilegal Prabowo Rp 1 Miliar,https://www.kompas.com/cekfakta/read/2024/01/16/142949082/hoaks-anies-baswedan-bongkar-dana-ilegal-prabowo-rp-1-miliar,2024-01-16,"- sebuah unggahan mengeklaim calon presiden (capres) nomor urut 1, anies baswedan berhasil membongkar dana ilegal milik capres nomor urut 2, prabowo subianto senilai rp 1 miliar.namun",1
"Dapat Remisi dari Jokowi, Jessica Wongso Bebas pada 14 Januari",https://www.kompas.com/cekfakta/read/2024/01/16/083000582/-hoaks-dapat-remisi-dari-jokowi-jessica-wongso-bebas-pada-14-januari,2024-01-16,"- sebuah unggahan mengeklaim, terpidana kasus pembunuhan, jessica kumala wongso, bebas pada 14 januari 2024 karena mendapat remisi dari presiden joko widodo.",1
Foto Kapal Perang AS Meledak akibat Serangan Yaman,https://www.kompas.com/cekfakta/read/2024/01/15/171900482/-hoaks-foto-kapal-perang-as-meledak-akibat-serangan-yaman,2024-01-15,- beredar foto yang diklaim menunjukkan kapal perang amerika serikat meledak setelah diserang yaman.foto itu beredar setelah as dan inggris melancarkan serangan ke kelompok houthi yaman di laut merah pada 11 januari 2024.,1
Penawaran Undian Hadiah HUT Ke-77 BNI,https://www.kompas.com/cekfakta/read/2024/01/15/161800582/hoaks-penawaran-undian-hadiah-hut-ke-77-bni,2024-01-15,akun facebook mengatasnamakan bank negara indonesia (bni) yang menawarkan hadiah bagi nasabah dalam rangka hut ke-77 bermunculan.akun-akun tersebut meminta nasabah untuk mendaftar ke sebuah tautan untuk mengikuti undian hadiah.,1
Eks Menkes Nila Moeloek Promosikan Obat Prostatitis,https://www.kompas.com/cekfakta/read/2024/01/15/131500082/-hoaks-eks-menkes-nila-moeloek-promosikan-obat-prostatitis,2024-01-15,"- video yang menampilkan eks menteri kesehatan (menkes) nila moeloek beredar di facebook.dalam video itu, nila memaparkan cara untuk mengobati prostatitis, yakni dengan mengonsumsi obat yang tersedia di tautan.",1
Mahfud MD Minta agar Jokowi Dihukum Seumur Hidup,https://www.kompas.com/cekfakta/read/2024/01/12/135704082/hoaks-mahfud-md-minta-agar-jokowi-dihukum-seumur-hidup,2024-01-12,"- sebuah unggahan di media sosial mengeklaim, calon wakil presiden nomor urut 3 mahfud md meminta agar presiden joko widodo dihukum seumur hidup.",1
Pemerintah Pusat Minta Kantor UNHCR di Indonesia Ditutup,https://www.kompas.com/cekfakta/read/2024/01/12/084200082/-hoaks-pemerintah-pusat-minta-kantor-unhcr-di-indonesia-ditutup,2024-01-12,"- sebuah unggahan mengeklaim, pemerintah indonesia meminta kantor komisioner tinggi perserikatan bangsa-bangsa untuk pengungsi atau unhcr ditutup.",1
Konsumsi Obat Sebabkan Hepatitis dan AIDS,https://www.kompas.com/cekfakta/read/2024/01/11/173900282/-hoaks-konsumsi-obat-sebabkan-hepatitis-dan-aids,2024-01-11,"- tersiar narasi bahwa konsumsi obat dapat menyebabkan acquired immunodeficiency syndrome atau aids.obat yang dikonsumsi mengakibatkan penyakit kuning, lantas menggiring pada penyakit hepatitis.",1
Dokter yang Tangani Jenazah Mirna Salihin Ditetapkan Tersangka,https://www.kompas.com/cekfakta/read/2024/01/11/163500482/-hoaks-dokter-yang-tangani-jenazah-mirna-salihin-ditetapkan-tersangka,2024-01-11,"- sebuah unggahan di media sosial mengeklaim, dokter yang menangani jenazah wayan mirna salihin ditetapkan menjadi tersangka.namun,",1
"UNHCR adalah Komunitas Pencitraan Buatan Amerika, Rohingya Jadi Korban Amerika",https://www.kompas.com/cekfakta/read/2024/01/11/110100382/hoaks-unhcr-adalah-komunitas-pencitraan-buatan-amerika-rohingya-jadi,2024-01-11,"- sebuah unggahan di media sosial mengeklaim bahwa united nations high commisioner for refugees (unhcr) merupakan komunitas pecitraan yang dibuat oleh amerika serikat.dalam unggahan juga disebutkan, pengungsi rohingnya merupakan korban propaganda amerika yang dikirim ke indonesia.namun,",1
Prabowo Ditangkap dan Terancam Gagal Maju Pilpres,https://www.kompas.com/cekfakta/read/2024/01/10/190900582/-hoaks-prabowo-ditangkap-dan-terancam-gagal-maju-pilpres,2024-01-10,"sebuah unggahan di media sosial mengeklaim, calon presiden nomor urut 2 prabowo subianto ditangkap aparat.dalam unggahan itu juga disebutkan, prabowo terancam gagal maju pada pemilihan presiden (pilpres) 2024.",1
Gambar Ganjar Pranowo Shalat di Gereja,https://www.kompas.com/cekfakta/read/2024/01/10/160600082/-hoaks-gambar-ganjar-pranowo-shalat-di-gereja,2024-01-10,- sebuah unggahan memuat narasi bahwa calon presiden nomor urut 3 ganjar pranowo melakukan shalat di gereja dan didampingi pastor.,1
"Kampanye Salah Satu Paslon dengan ""Hujan Uang""",https://www.kompas.com/cekfakta/read/2024/01/10/150500182/-hoaks-kampanye-salah-satu-paslon-dengan-hujan-uang-,2024-01-10,"- beredar video ""hujan uang"" yang diklaim sebagai bentuk kampanye pasangan calon (paslon) nomor urut 2 dalam pemilihan presiden (pilpres) 2024.dalam video tersebut terdapat bendera putih dengan angka dua yang berkibar di antara kerumunan orang yang berebut uang.",1
Akun Medsos Tawarkan Gebyar Undian Bank BJB Syariah,https://www.kompas.com/cekfakta/read/2024/01/10/130300982/-hoaks-akun-medsos-tawarkan-gebyar-undian-bank-bjb-syariah,2024-01-10,"- muncul akun-akun media sosial menawarkan undian hadiah akhir tahun dari bank bjb syariah.undian yang ditawarkan beragam, mulai paket umroh, kendaraan, dan barang elektronik.",1
Tiga Anggota KPU Ditangkap karena Terima Suap dari Gibran,https://www.kompas.com/cekfakta/read/2024/01/10/084000982/-hoaks-tiga-anggota-kpu-ditangkap-karena-terima-suap-dari-gibran,2024-01-10,"- sebuah unggahan mengeklaim, tiga anggota komisi pemilihan umum (kpu) ditangkap karena menerima suap dari calon wakil presiden nomor urut 2 gibran rakabuming raka.",1
Perubahan Iklim adalah Hasil Konspirasi,https://www.kompas.com/cekfakta/read/2024/01/09/185500082/hoaks-perubahan-iklim-adalah-hasil-konspirasi,2024-01-09,"- sebuah unggahan di facebook mengeklaim bahwa perubahan iklim merupakan hasil konspirasi.pengunggah menyebutkan, perubahan iklim merupakan hasil konspirasi high-frequency active auroral research program (haarp), organisasi eropa untuk riset nuklir (cern), bluebeam, dan perjanjian emisi karbon dengan forum ekonomi dunia atau wef.",1
KPU Coret Gibran sebagai Cawapres dan Jatuhkan Denda Rp 50 Miliar,https://www.kompas.com/cekfakta/read/2024/01/09/175900182/-hoaks-kpu-coret-gibran-sebagai-cawapres-dan-jatuhkan-denda-rp-50,2024-01-09,- beredar narasi bahwa komisi pemilihan umum (kpu) mencoret calon wakil presiden nomor urut 2 gibran rakabuming raka dan menjatuhkan denda rp 50 miliar.,1
Video Gerai McDonald's di Qatar Dirobohkan,https://www.kompas.com/cekfakta/read/2024/01/09/134949782/hoaks-video-gerai-mcdonalds-di-qatar-dirobohkan,2024-01-09,"- beredar video yang diklaim menunjukkan gerai restoran cepat saji mcdonald's di qatar dirobohkan.narasi konten menyebutkan, qatar memerintahkan penutupan seluruh gerai mcdonald's di negara tersebut karena jaringan restoran itu mendukung israel dalam perang melawan palestina.",1
Menkeu Sri Mulyani Mengundurkan Diri,https://www.kompas.com/cekfakta/read/2024/01/08/165300682/-hoaks-menkeu-sri-mulyani-mengundurkan-diri,2024-01-08,- tersiar kabar bahwa sri mulyani indrawati mengundurkan diri dari jabatannya sebagai menteri keuangan (menkeu).narasi itu beredar melalui sebuah poster dan unggahan di facebook.,1
"SBY Perintahkan Demokrat, PAN, Golkar, dan PKS Bersatu Dukung Anies",https://www.kompas.com/cekfakta/read/2024/01/08/155238782/hoaks-sby-perintahkan-demokrat-pan-golkar-dan-pks-bersatu-dukung-anies,2024-01-08,"beredar narasi soal kader partai amanat nasioanl (pan), demokrat, golkar, dan partai keadilan sejahtera (pks) mendeklarasikan dukungan kepada calon presiden nomor urut 1, anies baswedan.dalam sebuah unggahan disebutkan, deklarasi dilakukan atas perintah ketua majelis tinggi partai demokrat susilo bambang yudhoyono (sby).",1
Jepang Merilis Bukti Varian Covid-19 Buatan Manusia,https://www.kompas.com/cekfakta/read/2024/01/07/111200982/-hoaks-jepang-merilis-bukti-varian-covid-19-buatan-manusia,2024-01-07,- beredar narasi yang menyebutkan bahwa varian virus corona penyebab covid-19 merupakan buatan manusia.sebuah situs mengeklaim bahwa jepang merilis bukti bahwa semua varian covid-19 adalah buatan manusia.,1
"Gibran Ketahuan Gunakan ""Prompter"" Saat Debat",https://www.kompas.com/cekfakta/read/2024/01/07/101100682/-hoaks-gibran-ketahuan-gunakan-prompter-saat-debat,2024-01-07,"- beredar narasi calon wakil presiden nomor urut 2 gibran rakabuming raka ketahuan menggunakan prompter saat debat kedua pilpres 2024, pada jumat (22/12/2023).prompter merupakan alat yang biasanya digunakan penyiar dalam membacakan berita atau seseorang. dengan alat ini, seseorang akan terlihat berbicara tanpa teks.",1
Prabowo Menolak Debat Ketiga,https://www.kompas.com/cekfakta/read/2024/01/07/084500982/-hoaks-prabowo-menolak-debat-ketiga,2024-01-07,- beredar narasi yang menyebutkan calon presiden nomor urut 2 prabowo subianto menolak debat ketiga pemilihan presiden (pilpres) 2024.narasi tersebut beredar melalui sebuah video di facebook.,1
Relawan Gibran Menganiaya Relawan Ganjar,https://www.kompas.com/cekfakta/read/2024/01/05/203000982/-hoaks-relawan-gibran-menganiaya-relawan-ganjar,2024-01-05,"- sebuah video di media sosial mengabarkan soal relawan calon wakil presiden nomor urut 2 gibran rakabuming raka menganiaya relawan dari kubu lain.melalui sebuah video yang beredar, relawan gibran diklaim telah menganiaya relawan calon presiden nomor urut 3 ganjar pranowo.",1
"Tidak Diberi Uang, Pengungsi Rohingya Bakar Gudang di Aceh",https://www.kompas.com/cekfakta/read/2024/01/05/153600382/hoaks-tidak-diberi-uang-pengungsi-rohingya-bakar-gudang-di-aceh,2024-01-05,"- sebuah unggahan di media sosial mengeklaim, pengungsi rohingya membakar sebuah gudang di aceh karena tidak diberi uang.",1
Erick Thohir Dilantik Jadi Ketua Umum PAN Gantikan Zulkifli Hasan,https://www.kompas.com/cekfakta/read/2024/01/05/143500282/-hoaks-erick-thohir-dilantik-jadi-ketua-umum-pan-gantikan-zulkifli,2024-01-05,"- sebuah konten mengeklaim, erick thohir resmi dilantik menjadi ketua umum partai amanat nasional (pan) menggantikan zulkifli hasan.",1
PAN dan Golkar Beralih Dukungan karena Prabowo Curang,https://www.kompas.com/cekfakta/read/2024/01/05/122800082/-hoaks-pan-dan-golkar-beralih-dukungan-karena-prabowo-curang,2024-01-05,"- sebuah unggahan mengeklaim, partai amanat nasional (pan) dan partai golkar tidak lagi mendukung prabowo subianto sebagai calon presiden.dalam unggahan itu disebutkan, pan dan golkar beralih dukungan karena prabowo melakukan kecurangan pada pemilihan umum (pemilu) 2024.",1
"Mahfud MD Kena Reshuffle, Keluar dari Kabinet Indonesia Maju",https://www.kompas.com/cekfakta/read/2024/01/05/101000282/-hoaks-mahfud-md-kena-reshuffle-keluar-dari-kabinet-indonesia-maju,2024-01-05,"-  sebuah unggahan mengeklaim calon wakil presiden (cawapres) nomor urut 2 mahfud md kena reshuffle yang dilakukan presiden joko widodo.akibat reshuffle, menurut unggahan itu, mahfud tersingkir dari jabatan menteri koordinator bidang politik, hukum, dan keamanan (menko polhukam) di kabinet indonesia maju.namun,",1
Format Debat Capres-Cawapres Diubah Menjadi Tanpa Penonton,https://www.kompas.com/cekfakta/read/2024/01/05/090236282/hoaks-format-debat-capres-cawapres-diubah-menjadi-tanpa-penonton,2024-01-05,"beredar narasi yang menyebutkan komisi pemilihan umum (kpu) mengubah format debat calon presiden (capres) dan calon wakil presiden (cawapres).narasi itu menyebut, format debat diubah menjadi tanpa penonton.",1
Poster Palsu atas Nama Dewan Pusat AS dan Dewan Pusat PBB soal Pengungsi,https://www.kompas.com/cekfakta/read/2024/01/04/154500882/-hoaks-poster-palsu-atas-nama-dewan-pusat-as-dan-dewan-pusat-pbb-soal,2024-01-04,"- beredar poster mengatasnamakan dewan pusat amerika dan dewan pusat perserikatan bangsa-bangsa (pbb), serta memuat narasi terkait pengungsi.menurut narasi itu, masuknya pengungsi dari negara lain ke indonesia bukan tanggung jawab komisioner tinggi pbb untuk pengungsi (unhcr), tetapi kesalahan pertahanan indonesia.",1
Cadas Pangeran Longsor Awal Januari 2024,https://www.kompas.com/cekfakta/read/2024/01/04/144441982/hoaks-cadas-pangeran-longsor-awal-januari-2024,2024-01-04,"- tersiar kabar bahwa cadas pangeran di kabupaten sumedang, jawa barat mengalami longsor pada selasa (2/1/2024).melalui sebuah video yang beredar, tampak mobil tertimpa longsoran tanah.",1
Menlu Retno Menyatakan Indonesia Tidak Wajib Menampung Pengungsi Rohingya,https://www.kompas.com/cekfakta/read/2024/01/04/131900282/hoaks-menlu-retno-menyatakan-indonesia-tidak-wajib-menampung-pengungsi,2024-01-04,- menteri luar negeri retno marsudi diklaim mengatakan bahwa indonesia tidak wajib menampung pengungsi rohingya karena tidak meratifikasi konvensi pengungsi 1951.,1
Jessica Wongso Resmi Bebas pada Januari 2024,https://www.kompas.com/cekfakta/read/2024/01/04/095242982/hoaks-jessica-wongso-resmi-bebas-pada-januari-2024,2024-01-04,"- terpidana kasus pembunuhan wayan mirna salihin, jessica kumala wongso, diklaim resmi akan bebas pada bulan januari 2024.namun,",1
Video Anggota DPD dan Bacaleg PAN Mundur karena Zulhas Mengolok-olok Shalat,https://www.kompas.com/cekfakta/read/2024/01/03/193800682/-hoaks-video-anggota-dpd-dan-bacaleg-pan-mundur-karena-zulhas-mengolok,2024-01-03,"- sebuah unggahan di media sosial mengeklaim, anggota dewan perwakilan daerah (dpd) dan bakal calon legislatif dari partai amanat nasional (pan) mundur massal.dalam unggahan disebutkan pengunduruan diri dilakukan karena ketua umum pan zulkifli hasan (zulhas) mengolok-olok shalat.namun,",1
"Mundur dari Koalisi Indonesia Maju, PAN Balik Arah Dukung Ganjar",https://www.kompas.com/cekfakta/read/2024/01/03/183600782/-hoaks-mundur-dari-koalisi-indonesia-maju-pan-balik-arah-dukung-ganjar,2024-01-03,"- sebuah unggahan di media sosial mengeklaim partai amanat nasional (pan) balik arah mendukung calon presiden (capres) nomor urut 3 ganjar pranowo.dalam unggahan juga disebutkan, partai berlambang matahari itu mundur dari koalisi indonesia maju yang mendukung capres nomor urut 2 prabowo subianto.namun,",1
Video Donald Trump Dikaitkan Narasi 70 Juta Pengungsi Rohingya Akan Tinggal di Indonesia,https://www.kompas.com/cekfakta/read/2024/01/03/144800682/hoaks-video-donald-trump-dikaitkan-narasi-70-juta-pengungsi-rohingya,2024-01-03,- beredar video yang mengaitkan pidato mantan presiden amerika serikat donald trump terkait imigran dengan narasi bahwa 70 juta pengungsi rohingya akan tinggal di indonesia.,1
Pengungsi Rohingya Tiba di Pantai Mandalika,https://www.kompas.com/cekfakta/read/2024/01/03/121800582/hoaks-pengungsi-rohingya-tiba-di-pantai-mandalika,2024-01-03,"- sebuah video menampilkan kapal pengungsi rohingya yang diklaim telah tiba di mandalika, lombok tengah, nusa tenggara barat (ntb).tampak sekelompok orang yang diduga pengungsi rohingya berada di pantai, serta polisi berjaga di sekitar lokasi.",1
Poster tentang Pengungsi Rohingya dari UNHCR Indonesia,https://www.kompas.com/cekfakta/read/2024/01/02/184000282/hoaks-poster-tentang-pengungsi-rohingya-dari-unhcr-indonesia,2024-01-02,"- beredar sebuah poster yang diklaim berasal dari perwakilan komisioner tinggi perserikatan bangsa-bangsa untuk pengungsi (unhcr) di indonesia.narasi poster menyebutkan, unhcr indonesia telah berkoordinasi dengan pemerintah daerah kepulauan riau untuk menampung pengungsi rohingya di pulau galang dan menyediakan tempat tinggal serta makanan.",1
Golkar Deklarasikan Dukungan kepada Ganjar Pranowo di Pilpres 2024,https://www.kompas.com/cekfakta/read/2024/01/02/173400682/-hoaks-golkar-deklarasikan-dukungan-kepada-ganjar-pranowo-di-pilpres,2024-01-02,"- sebuah unggahan di media sosial mengeklaim partai golkar mendeklarasikan dukungan kepada calon presiden (capres) nomor urut 3, ganjar pranowo.namun,",1
Pengungsi Rohingya Rusak Rusun di Sidoarjo,https://www.kompas.com/cekfakta/read/2024/01/02/163927782/hoaks-pengungsi-rohingya-rusak-rusun-di-sidoarjo,2024-01-02,"- beredar sebuah video yang mengeklaim pengungsi rohingya merusak rumah susun (rusun) di sidoarjo.mereka diklaim mengamuk di rusun yang menjadi tempat penampungan mengalami pemadaman listrik,",1
"Video Pengungsi Rohingya Masuk ke Pantai Kenjeran, Surabaya",https://www.kompas.com/cekfakta/read/2024/01/02/153000582/hoaks-video-pengungsi-rohingya-masuk-ke-pantai-kenjeran-surabaya,2024-01-02,"- sebuah unggahan di media sosial mengeklaim, pengungsi rohingnya masuk ke pantai kenjeran, surabaya, jawa timur. tidak hanya itu, unggahan itu juga menyertai narasi bahwa para pengungsi rohingya itu melakukan perusakan.namun",1
Menlu Retno Marsudi Bersuara di Forum PBB agar Pengungsi Rohingya Dipulangkan,https://www.kompas.com/cekfakta/read/2024/01/02/141500782/hoaks-menlu-retno-marsudi-bersuara-di-forum-pbb-agar-pengungsi-rohingya,2024-01-02,- menteri luar negeri retno marsudi diklaim bersuara di forum perserikatan bangsa-bangsa (pbb) agar pengungsi rohingya dipulangkan ke myanmar.,1
Kapal Feri Berisi Pengungsi Rohingya Menuju Indonesia,https://www.kompas.com/cekfakta/read/2023/12/29/164000282/hoaks-kapal-feri-berisi-pengungsi-rohingya-menuju-indonesia,2023-12-29,- beredar video yang diklaim menunjukkan kapal feri berisi pengungsi rohingya dalam perjalanan menuju indonesia.,1
VIdeo Nelayan di Surabaya Hadang Kapal Pengungsi Rohingya,https://www.kompas.com/cekfakta/read/2023/12/29/151054782/hoaks-video-nelayan-di-surabaya-hadang-kapal-pengungsi-rohingya,2023-12-29,- sebuah unggahan di media sosial mengeklaim nelayan di surabaya menghadang kapal pengungsi rohingnya yang masuk ke wilayahnya.namun,1
Pengungsi Rohingya di Malaysia Demo Minta Tanah,https://www.kompas.com/cekfakta/read/2023/12/29/141301082/hoaks-pengungsi-rohingya-di-malaysia-demo-minta-tanah,2023-12-29,- beredar sebuah video yang diklaim menunjukkan pengungsi rohingya di malaysia melakukan unjuk rasa meminta diberikan tanah tempat tinggal.,1
