title,is_fake
penyebaran nyamuk wolbachia misi bill gates menyebabkan kerusakan genetik,1
imbas perang israel resmi inggris cabut kemerdekaan malaysia,1
langit jalur gaza pesawat berbahaya dunia pesawat hantu amerika november,1
warga bahrain melempar bom molotov kedutaan israel,1
foto takut kena boikot langsung ganti nama matdollah,1
biskuit mudah terbakar mengandung lilin,1
ahmad dhani al ghazali pimpin warga jabar dukung anies baswedan,1
jokowi copot menteri pdip akibat perselisihan megawati,1
video gaza utara hancur perang,1
perdana menteri israel terkena serangan jantung,1
jokowi jenguk jessica wongso dibebaskan mendengarkan kesaksian aslinya,1
wajah jurnalis dibalut perban melaporkan kondisi gaza,1
merek bihun mengandung bahan plastik dibuktikan dibakar,1
video dilantik ketua kpk ahok bersumpah sikat habis penghisap uang rakyat,1
gambar supporter atletico madrid kibarkan bendera palestina pertandingan,1
video negara negara arab maju gaza membantu,1
gambar tangkapan layar artikel berjudul deretan janji gibran rakabuming raka menang pilpres dana abadi pesantren dana apes,1
gambar uang pecahan resmi beredar,1
gambar kaesang memakai kaos berlogo palu arit,1
gambar jokowi melukis ganjar,1
video rumah sakit gaza bom,1
sendok logam meleleh dimasukkan larutan asam kuat,1
institusi negara dukung mendukung salah kandidat netral sumpah jabatan isapan jempol,1
video pidato prabowo bahasa arab,1
prabowo terlibat korupsi pengadaan alutsista kemenhan,1
gibran balas hinaan megawati,1
baliho ganjar bernarasi pilih capres bokep korupsi ktp wadas bokep harga mati,1
tank israel hancur lebur kisah burung ababil,1
soimah pancawati berbagi hadiah akun facebook mae soimah pancawati,1
video deddy corbuzier ceo erigo muhammad saddad mempromosikan situs judi online,1
foto ganjar main hp tangan kiri tangan kanannya putus,1
ledakan israel disembunyikan,1
video anies baswedan pidato bahasa arab acara apel siaga perubahan partai nasdem,1
manfaat buah elderberry gantikan vaksin influenza mengandung aluminium,1
pidato kim jong un perang israel palestina,1
sinyal g mengaktifkan virus marburg mematikan disuntik vaksin covid,1
putin berbahasa arab,1
gibran sungkem habib luthfi amplopnya jatuh,1
kode barcode berawalan angka produk israel,1
hamas rusak gereja tendang patung yesus gaza,1
israel dihajar puting beliung dilanda banjir,1
bella hadid dukungan israel,1
menekan hidung pertolongan orang hilang kesadaran,1
warga solo tolak kedatangan prabowo gibran,1
riwayat penyakit prabowo subianto stroke vertigo cuci otak,1
paspampres warga mengganti kaos bergambar caleg pdip aria bima,1
presiden israel ancam indonesia palestina campur,1
dn aidit anies baswedan keturunan yaman berkuasa nkri,1
rusia serang israel oktober,1
muhammad husein relawan indonesia meninggal jalur gaza,1
tentara amerika serikat israel jalankan operasi militer idf,1
uea mengirimkan tim medis emirat gaza selamatkan orang orang israel terluka,1
jokowi bubarkan acara deklarasi ganjar,1
video tiktok benjamin netanyahu mengaku genosida gaza,1
perdana menteri malaysia melepaskan tentara ter elit nya jihad libanon palestina,1
raffi ahmad baim membuka bisnis game slot online,1
polisi laknat mencekik syuhada kedutaan as jerusalem,1
morowali tka china menghakimi penduduk pribumi,1
foto anak anak tewas akibat serangan israel,1
minum air panas efektif menyembuhkan kondisi kesehatan,1
pembagian beras hasil ketahanan pangan food estate menteri pertahanan,1
jenazah muslim palestina,1
these are the bodies of palestinian muslims,1
cuitan ribuan anak anak palestina dibunuh pasukan iof zionist apartheid israel freepalestine,1
gibran setel video porno presentasi,1
akun facebook penjabat pj bupati maluku rakib sahubawa,1
menteri pendidikan gaza ajaran murid meninggal dunia,1
foto jokowi bvngkm pdip buktikan nya periode,1
raffi ahmad berbagi hadiah akun facebook a s raffi nagiita,1
detikcom mempromosikan situs judi online,1
cnn indonesia mempromosikan situs judi online,1
willie salim berbagi hadiah akun facebook ko willi salim vilmei,1
video kuasa ilahi menara mesjidil aqsa tembaki israel,1
tentara israel menjatuhkan bom anak anak palestina mengambil air,1
video jihadis membakar polisi uk,1
video ribuan warga yahudi ortodoks demo membela palestina new york city,1
artikel the wall street journal bom dijatuhkan rumah sakit gaza buatan as mk,1
video rusia menyerang israel oktober,1
ribuan kader demokrat dukung anies ahy ketakutan,1
warga jawa mengkampanyekan anies baswedan,1
arteria dahlan dituntut penjara menggelapkan ton emas,1
ridwan kamil kerahkan warga jabar mendukung anies baswedan pilpres,1
sri mulyani blak blakan arteria dahlan dalang korupsi t,1
ridwan kamil resmi cawapres prabowo,1
anies baswedan diseret kpk korupsi dana kampanye,1
jokowi gibran membubarkan partai pdip ancaman,1
anggota pdip meninggalkan partai jokowi,1
ramzi berhasil ajak raffi ahmad mendukung anies baswedan,1
prabowo gibran gelar deklarasi akbar menangkan anies,1
gibran batal cawapres prabowo panik,1
beban utang prabowo subianto triliun,1
prabowo diam diam temui megawati membahas gibran pdip,1
video salah mesjid palestina dibom adzan,1
video langkah mahfud md zulhas gelar kampanye anies amin menang,1
video markas un indonesia perbatasan lebanon israil dihajar mortir israil laknut,1
presiden jokowi sindiran megawati,1
cabut pendaftaran kpu ganjar gagal nyapres mahfud md pusing,1
ahy dilantik menkopolhukam gantikan mahfud md,1
kpu mengadakan debat capres pemilu,1
video burung ababil langit gaza,1
foto maia estianty ibox mempromosikan air pro,1
siswa jokowi cita citanya pengen prabowo menang,1
video tentara cina komunis tiongkok masuk indonesia,1
akun facebook bupati paser fahmi fadli menawarkan kelulusan tenaga honorer,1
akun instagram siber polri,1
lowongan kerja ppnpn kppn,1
surat pemanggilan cpns bkn,1
akun whatsapp kepala dinas pekerjaan kutai kartanegara wiyono,1
relawan sumbang milyar menangkan anies baswedan,1
eksperimen membesarkan bayi manusia simpanse berujung bayi manusia meniru tingkah simpanse,1
gger pagi surya paloh dip cat ketua nasdem rbukti krup dikementan,1
tentara arab saudi palestina,1
dinyatakan sehat mental anies gagal nyapres,1
edi darmawan suap hakim binsar langsung ditahan,1
jokowi menempuh jalur hukum aparat jemput paksa titiek soeharto,1
jokowi berpidato bahasa mandarin fasih bahasa inggris,1
anak mahfud md kampanyekan anies langsung pulau madura sampang,1
digiring kpk prabowo terciduk lakukan jelang pilpres,1
jokowi lakukan perlawanan megawati,1
gambar tangkapan layar artikel cnbc berjudul google menemukan ijazah joko widodo,1
video megawati merombak pancasila,1
rans entertainment mempromosikan situs judi online,1
kader pdi mengundurkan akibat keputusan megawati,1
video president indonesia pidato bahasa mandarin,1
detik detik demokrat diusir koalisi prabowo,1
badai menghancurkan israel,1
video jokowi batalkan gibran mk putuskan thn prabowo gagal,1
tangis surya paloh pecah pecat ketua nasdem terbukti korupsi kementan,1
foto pengibaran bendara hitam iran seruan perang balas dendam,1
kantor kedutaan israel bahrain diserang,1
gibran memutar video porno presentasi laptop dinas,1
baliho dukungan masyarakat ntt prabowo jan ethes,1
mahfud md mengaku dipaksa dibayar miliar cawapres prabowo subianto,1
mahfud md pendukung anies muhaimin putar haluan dukung pasangan ganjar mahfud md,1
bandara luton inggris terbakar bersumber mobil hybrid baterai listrik,1
dipimpin ketum partai ummat ribuaan massa kawal anies presiden,1
viral surabaya muncul gunung api aktif kota surabaya jatim,1
selamat ganjar mahfud megawati resmikan pasangan maju pilpres,1
dugaantak jd petugas partai gibran resmi mengundurkan wali kota dkung anies,1
breaking news gibran anak jokowi serang posting foto anies baswedan pakai baju orange,1
nanas kunyit menyembuhkan miokarditis akibat vaksin covid,1
kacamata hitam penyebab kanker kulit,1
iklan obat batu ginjal sembuh dokter sertifikasi fda approved,1
video pasukan parasut udara hamas tersangkut kabel listrik bertegangan,1
pare menghancurkan sel kanker mengobati kanker,1
video gaza terbakar akibat serangan israel,1
video detik detik pasukan hamas menyerang israel parasut udara,1
kader pdip desak megawati pecat jokowi,1
jokowi perintahkan petinggi partai pdip akibat salah pilih cawapres,1
bupati lumajang ajak warganya pilih anies muhaimin pilpres,1
jesica resmi ditutup jesica bebas,1
video deklarasi prabowo subianto ridwan kamil,1
surat undangan rekrutmen perum bulog,1
video anak laki laki menangis saudara perempuannya dibunuh terkena serangan udara israel,1
panas megawati janji minum baygon kalah pilpres,1
video orang orang festival berhamburan serangan hamas israel,1
mahfud md jebloskan sri mulyani arteria penjara terkait korupsi rp t,1
anies baswedan karma perilakunya,1
ferdy sambo bongkar rahasia ayah mirna kapolri,1
anies gagal nyapres lolos tes kesehatan,1
pdip resmi umumkan pasangan ganjar ahok,1
surya paloh terciduk korupsi kementan,1
dibantu hotman paris jessica wongso bebas jerat hukum,1
ronny talapessy sukses bebaskan jessica wongso edi darmawan tersangka,1
foto baliho masyarakat ntt dukung prabowo jan ethes,1
mk resmikan gugatan batas usia prabowo gagal nyapres,1
gibran resmi mundur pdi,1
pks dukung prabowo subianto pilpres,1
jokowi gantikan megawati ketum pdi,1
terbukti korupsi mahfud md gantikan surya paloh ketua nasdem,1
cincin lancip perusak lembar pungutan suara pemilu,1
ton beras beracun impor cina,1
video tentara indonesia diberangkatkan jalur gaza,1
gibran pdip kabur partai golkar,1
rumah kiai makassar diguyur hujan panas terik,1
anies hembuskan nafas wasiat,1
langsung diazab nasib arteria dahlan memprihatinkan,1
jokowi hadiri pemindahan makam panji gumilang,1
ribuan masyarakat sambut anies baswedan muhaimin iskandar sumatra,1
megawati usir jokowi gibran pdip,1
airlangga ancam koalisi cawapres prabowo,1
gambar anies pendeta siraman rohani,1
gambar tangkapan layar artikel baliho duet prabowo jan ethes muncul labuhan bajo,1
perkembangan kesehatan opung luhut,1
jokowi lantik anies baswedan ketua kpk,1
usir nyamuk gelombang ultrasonik hz,1
shin tae yong erick thohir pecat bima sakti,1
gelombang robohkan gedung yogyakarta,1
ketua kpk ditangkap akibat korupsi triliun,1
video pelepasan pasukan tni palestina,1
perintah mahfud md rocky gerung ditahan nusakambangan,1
miras kemasan saset beredar masyarakat,1
pendaftaran kartu fisik aplikasi dana,1
mahasiswa sumatera jakarta demo oktober lengserkan jokowi,1
gambar luhut binsar panjaitan terbaring rumah sakit,1
video masjid al aqsha hancur dirudal zionis israel,1
foto bunga tumbuh benua antartika diklaim efek buruk pemanasan global,1
pm thailand buka suara terkait capres indonesia dukung,1
mayjen tni kunto tumpas pki pemilu curang,1
video hisbullah thaliban bergerak gabung hammas gempur israel,1
ganjar giveaway uang juta tiktok,1
kemunculan awan panas aceh,1
perut ketimpa semen usus turun dengkul turun berok,1
akun whatsapp bupati subang ruhimat,1
akun whatsapp sekda kabupaten gunungkidul sri suhartanta,1
israel video pencitraan diterbitkan internasional kesan pejuang hm pembunuh anak anak,1
akun facebook bupati biak herry ario,1
bp batam warga bayar selisih harga rumah,1
akun whatsapp kepala dinas pappkb provinsi kalimantan linae victoria aden,1
akun whatsapp pj bupati bangkalan arief edie,1
tagihan listrik format apk,1
gambar ganjar pranowo bersalaman presiden tiongkok,1
akun whatsapp wali kota dumai paisal,1
pdip ariel noah nyaleg dprd jawa barat,1
megawati resmi tetapkan mahfud md calon wakil presiden mendampingi ganjar pranowo,1
akun whatsapp komandan yonif dy dedyk wahyu widodo,1
rusia hengkang proyek investasi kilang tuban,1
firli bahuri terlibat korupsi rp t,1
firli bahuri terima rp miliar tutupi anies baswedan,1
video felix korban bullying cilacap mengamuk bertemu pelaku,1
gambar tangkapan layar artikel berjudul ganjar nonton film porno ngocok salahnya dimana enak,1
gambar ganjar meminum alkohol,1
dewi perssik berbagi hadiah akun facebook 𝘋𝘦𝘸𝘸𝘪 𝘱𝘦𝘳𝘴𝘪𝘬,1
baim hadiah juta tiktok,1
kantor pusat nasdem dibakar akibat surya paloh ingkar janji,1
anies surya paloh ngemis cawapres ganjar,1
video metro tv mempromosikan situs judi online,1
surya paloh resmikan ganjar pranowo capres nasdem,1
ahok resmi dilantik ketua kpk,1
video cnn indonesia memberitakan bukti uang gaib gus nur syamsun,1
undangan tes pt wilmar nabati indonesia,1
gambar ganjar sugiyono memegang penghargaan,1
vaksin covid menular hubungan seksual,1
pabrik beras plastik,1
pelabuhan bali dihantam ombak meter,1
prabowo subianto uang juta,1
puluhan mayat tertimpa longsor akibat tim sar terlambat pertolongan,1
gunung anak krakatau erupsi lenyapkan lampung,1
kpk tahan anies baswedan korupsi formula e,1
jokowi sarankan minum ajinomoto pintar,1
foto anies pakaian uskup,1
video metro tv memberitakan kisah nyata syeh muhammad al hazri,1
akun instagram jokowi komentari film dokumenter ice cold,1
vaksin hpv perempuan mandul,1
partai kebangkitan nusantara menyerukan pki jaya,1
pki bebas bergerak tap mprs dicabut jokowi,1
gempa bumi hancurkan kota bengkulu oktober,1
megawati usir jokowi istana terkait ijazah palsu,1
ulama terbesar madura berbondong bondong deklarasi anies muhaimin,1
surat undangan sosialisasi rekrutmen bantuan biaya fellowship dokter spesialis kemenkes,1
keputusan mutlak ganjar banting setir pindah parpol,1
hasto kristiyanto sosok cawapres ganjar,1
pasangan ganjar mahfud md direstui trah gus dur,1
anak kandung dn aidit provokasi jokowi habisi umat islam,1
inews mempromosikan situs judi online,1
sekjen pdi umumkan cawapres ganjar pranowo september,1
jutaan umat menangkan anies baswedan,1
foto pria buku nikah adik jokowi foto ijazah jokowi,1
partai bersatu pan golkar pks sepakat jadikan anies baswedan calon tunggal,1
video peroko wajib minum soda susu sebulan pernapasan lega enteng,1
pemandangan mengerikan pagi wanita pingsan antri beli jam tangan pintar import jepang aeon mall bsd city,1
akun whatsapp pj walikota kotamobagu asripin nani bernomor,1
perdana menteri jepang dilarikan rumah sakit menyantap hidangan fukushima,1
video warung mbok yem terbakar,1
jokowi memegang pigura bergambar anies cak imin,1
india memalsukan pendaratan pesawat angkasa chandrayaan,1
peringatan darurat handphone amerika mengaktifkan nanopartikel divaksinasi,1
larutan klorin dioksida bermanfaat kesehatan menyembuhkan penyakit,1
foto bumi diambil pesawat chandrayaan permukaan,1
orang pingsan kekurangan oksigen mengantri ibox pik avenue,1
oktober presiden jokowi gelar reshuffle mendadak paska menhan resmi tersangka korupsi,1
arteria dahlan terlibat korupsi rp kemenkeu,1
baim berbagi hadiah akun facebook new boskuy,1
foto penyanyi maia estianty ibox,1
najwa shihab mempromosikan ac mini akun facebook nајⱳа ѕһ𝗂һаb,1
video bangunan runtuh akibat gempa marrakesh maroko september,1
foto jokowi kartu jasnya,1
dipimpin langsung megawati kader pdip kampanyekan anies cak imin,1
video syech panji gumilang dieksekusi mati,1
foto ribuan ikan mati lautan busan korsel pasca pembuangan limbah nuklir jepang agustus,1
bbc indonesia mempromosikan obat prostatitis,1
foto geger jutaan rakyat rusia turun jalan desak putin ledakkan as nuklir,1
mir hayati berbagi hadiah akun facebook i a a a i,1
pkb tolak triliun cak imin mundur cawapres anies,1
prabowo diusir istana akibat tuduh jokowi penyebab golkar dukung ganjar,1
anies wan edan mempermainkan agama namanya mahdi yohanis khan,1
foto susi pudjiastuti mempromosikan ac mini jepang,1
akun facebook tribun jakarta mempromosikan situs judi online,1
tubuh mantan presiden israel ariel sharoon membusuk kerumuni belatung,1
puan ahy gantikan ganjar pranowo pilpres,1
